ts,biomass,fossil_coal-derived_gas,fossil_gas,fossil_oil_shale,fossil_peat,hydro_run-of-river_and_pondage,other,other_renewable,solar,waste,wind_onshore,capacity_factor,installed_mw
2019-01-08 18:00:00+00:00,71.2,34.6,1.0,979.5,4.7,2.8,0.0,6.8,0.7,13.6,39.1,0.12612903225806452,310.0
2019-01-08 19:00:00+00:00,70.5,35.1,1.0,827.3,4.5,2.8,0.0,6.8,0.7,13.3,32.1,0.10354838709677419,310.0
2019-01-08 20:00:00+00:00,71.6,35.6,1.0,822.4,4.7,2.8,0.0,6.8,0.7,14.0,28.1,0.09064516129032259,310.0
2019-01-08 21:00:00+00:00,71.2,35.1,1.0,832.0,4.6,3.1,0.0,6.8,0.7,13.1,26.9,0.0867741935483871,310.0
2019-01-08 22:00:00+00:00,70.8,36.2,1.0,878.4,4.6,3.1,0.0,6.8,0.7,13.4,26.2,0.08451612903225807,310.0
2019-01-08 23:00:00+00:00,70.0,36.2,1.0,880.0,4.5,3.1,0.0,6.8,0.7,13.9,27.1,0.08741935483870968,310.0
2019-01-09 00:00:00+00:00,69.2,34.6,1.0,860.5,4.4,3.1,0.0,6.8,0.7,15.4,19.8,0.06387096774193549,310.0
2019-01-09 01:00:00+00:00,66.6,34.3,1.0,856.3,3.8,3.1,0.0,6.8,0.7,15.7,17.9,0.057741935483870965,310.0
2019-01-09 02:00:00+00:00,68.5,34.8,1.0,876.3,4.2,3.1,0.0,6.8,0.7,15.7,15.9,0.05129032258064516,310.0
2019-01-09 03:00:00+00:00,68.5,34.4,1.0,991.0,4.2,3.1,0.0,6.8,0.7,16.1,13.4,0.043225806451612905,310.0
2019-01-09 04:00:00+00:00,68.0,34.7,1.0,1130.0,4.1,3.1,0.0,6.9,0.7,15.9,12.1,0.03903225806451613,310.0
2019-01-09 05:00:00+00:00,67.2,33.3,2.6,1130.7,4.1,3.1,0.0,6.9,0.7,16.2,11.5,0.037096774193548385,310.0
2019-01-09 06:00:00+00:00,67.5,33.6,2.7,1152.4,4.1,3.1,0.0,6.9,0.7,16.0,9.9,0.03193548387096774,310.0
2019-01-09 07:00:00+00:00,65.8,31.7,2.7,1124.7,4.1,3.1,0.0,6.9,0.7,16.2,9.6,0.03096774193548387,310.0
2019-01-09 08:00:00+00:00,64.6,33.4,2.7,1148.8,4.0,3.1,0.0,6.9,0.7,16.4,9.1,0.02935483870967742,310.0
2019-01-09 09:00:00+00:00,65.4,32.9,2.7,1120.2,4.1,3.1,0.0,6.9,0.7,16.4,8.5,0.027419354838709678,310.0
2019-01-09 10:00:00+00:00,65.5,32.8,2.7,1109.6,4.1,3.1,0.0,6.9,0.7,15.9,9.7,0.03129032258064516,310.0
2019-01-09 11:00:00+00:00,65.7,31.8,2.7,1115.2,4.2,3.1,0.0,6.9,0.7,16.1,14.2,0.045806451612903226,310.0
2019-01-09 12:00:00+00:00,65.9,32.8,2.7,1107.4,4.2,3.1,0.0,6.9,0.7,16.1,17.4,0.05612903225806451,310.0
2019-01-09 13:00:00+00:00,70.0,31.4,2.7,1107.1,4.6,3.1,0.0,6.9,0.7,16.2,24.2,0.07806451612903226,310.0
2019-01-09 14:00:00+00:00,70.7,31.6,2.7,1107.0,4.7,3.1,0.0,6.9,0.7,16.3,30.7,0.09903225806451613,310.0
2019-01-09 15:00:00+00:00,71.3,31.2,2.7,1142.3,4.7,3.1,0.0,6.9,0.7,16.5,39.1,0.12612903225806452,310.0
2019-01-09 16:00:00+00:00,72.4,33.1,1.0,1150.7,4.9,3.1,0.0,6.8,0.7,16.2,39.8,0.12838709677419355,310.0
2019-01-09 17:00:00+00:00,72.3,33.8,1.0,1149.3,4.9,3.1,0.0,6.8,0.7,16.5,36.4,0.11741935483870967,310.0
2019-01-09 18:00:00+00:00,71.3,33.5,1.0,1142.7,4.6,3.1,0.0,6.8,0.7,16.3,32.9,0.10612903225806451,310.0
2019-01-09 19:00:00+00:00,70.9,35.5,1.0,1145.3,4.5,3.1,0.0,6.8,0.7,16.3,29.8,0.09612903225806452,310.0
2019-01-09 20:00:00+00:00,72.0,34.4,1.0,1163.8,4.7,3.1,0.0,6.8,0.7,16.9,36.4,0.11741935483870967,310.0
2019-01-09 21:00:00+00:00,72.0,36.8,1.0,1178.2,4.6,2.8,0.0,6.8,0.7,16.8,39.1,0.12612903225806452,310.0
2019-01-09 22:00:00+00:00,71.9,38.1,1.0,1191.7,4.6,2.8,0.0,6.9,0.7,16.3,39.9,0.12870967741935482,310.0
2019-01-09 23:00:00+00:00,70.4,37.6,1.0,1186.2,4.5,2.8,0.0,6.9,0.7,16.5,36.6,0.11806451612903227,310.0
2019-01-10 00:00:00+00:00,70.3,37.0,1.0,1303.1,4.4,2.8,0.0,6.9,0.7,16.0,26.2,0.08451612903225807,310.0
2019-01-10 01:00:00+00:00,67.8,37.6,1.0,1360.5,3.9,2.8,0.0,6.9,0.7,15.9,25.6,0.08258064516129032,310.0
2019-01-10 02:00:00+00:00,69.9,36.9,1.0,1395.5,4.2,2.8,0.0,6.9,0.7,15.4,22.5,0.07258064516129033,310.0
2019-01-10 03:00:00+00:00,69.9,37.5,1.0,1426.0,4.2,2.8,0.0,6.9,0.7,15.4,19.3,0.06225806451612904,310.0
2019-01-10 04:00:00+00:00,69.7,37.9,1.0,1415.7,4.2,2.8,0.0,6.9,0.7,16.1,16.8,0.05419354838709678,310.0
2019-01-10 05:00:00+00:00,69.5,36.4,2.7,1417.6,4.1,3.1,0.0,6.9,0.7,16.4,12.3,0.03967741935483871,310.0
2019-01-10 06:00:00+00:00,69.0,32.7,2.7,1416.5,4.1,3.1,0.0,6.9,0.7,17.0,10.9,0.03516129032258065,310.0
2019-01-10 07:00:00+00:00,69.7,35.1,2.7,1418.0,4.2,3.1,0.0,6.9,0.7,17.3,9.4,0.03032258064516129,310.0
2019-01-10 08:00:00+00:00,69.9,31.8,2.7,1414.7,4.2,3.1,0.0,6.9,0.7,17.1,8.8,0.02838709677419355,310.0
2019-01-10 09:00:00+00:00,69.5,29.8,2.7,1415.6,4.2,3.1,0.0,6.9,0.7,17.1,8.4,0.02709677419354839,310.0
2019-01-10 10:00:00+00:00,68.9,28.7,2.7,1417.9,4.1,3.1,0.0,6.9,0.7,16.7,8.2,0.026451612903225803,310.0
2019-01-10 11:00:00+00:00,68.5,32.2,2.7,1410.4,4.1,3.1,0.0,6.9,0.7,16.6,8.6,0.027741935483870966,310.0
2019-01-10 12:00:00+00:00,69.2,32.9,2.7,1400.4,4.2,3.1,0.0,6.9,0.7,17.2,11.1,0.035806451612903224,310.0
2019-01-10 13:00:00+00:00,71.3,29.7,2.7,1411.2,4.6,3.1,0.0,6.9,0.7,17.4,14.4,0.04645161290322581,310.0
2019-01-10 14:00:00+00:00,71.7,30.4,2.7,1307.6,4.7,3.1,0.0,6.9,0.7,17.1,20.2,0.06516129032258064,310.0
2019-01-10 15:00:00+00:00,71.8,29.6,2.7,1352.5,4.7,3.1,0.0,6.9,0.7,17.1,27.6,0.08903225806451613,310.0
2019-01-10 16:00:00+00:00,73.1,30.0,1.0,1411.8,4.9,3.1,0.0,6.9,0.7,16.6,42.3,0.1364516129032258,310.0
2019-01-10 17:00:00+00:00,73.3,28.1,1.0,1420.1,4.9,3.1,0.0,6.9,0.7,16.1,58.3,0.18806451612903224,310.0
2019-01-10 18:00:00+00:00,71.6,28.6,1.0,1410.6,4.6,3.1,0.0,6.9,0.7,16.0,86.6,0.2793548387096774,310.0
2019-01-10 19:00:00+00:00,70.8,28.4,1.0,1409.6,4.5,3.1,0.0,6.9,0.7,16.1,111.8,0.3606451612903226,310.0
2019-01-10 20:00:00+00:00,72.0,30.1,1.0,1377.4,4.7,3.1,0.0,6.9,0.7,15.6,149.4,0.48193548387096774,310.0
2019-01-10 21:00:00+00:00,71.6,32.7,1.0,1379.5,4.6,3.1,0.0,6.9,0.7,13.7,170.7,0.5506451612903226,310.0
2019-01-10 22:00:00+00:00,71.1,32.7,1.0,1110.5,4.6,3.1,0.0,6.9,0.7,14.6,194.5,0.6274193548387097,310.0
2019-01-10 23:00:00+00:00,69.5,32.3,1.0,1044.8,4.5,3.1,0.0,6.9,0.7,14.9,203.5,0.6564516129032258,310.0
2019-01-11 00:00:00+00:00,70.0,32.4,1.0,1038.0,4.4,3.1,0.0,6.9,0.7,15.3,208.1,0.6712903225806451,310.0
2019-01-11 01:00:00+00:00,67.7,30.7,1.0,1048.2,3.9,3.1,0.0,6.9,0.7,15.3,210.0,0.6774193548387096,310.0
2019-01-11 02:00:00+00:00,69.5,30.5,1.0,1100.9,4.2,3.1,0.0,6.9,0.7,15.7,212.5,0.6854838709677419,310.0
2019-01-11 03:00:00+00:00,69.5,30.1,1.0,1138.3,4.2,3.1,0.0,6.9,0.7,15.5,197.3,0.6364516129032258,310.0
2019-01-11 04:00:00+00:00,69.0,32.4,1.0,1216.3,4.2,3.1,0.0,6.9,0.7,16.8,171.9,0.5545161290322581,310.0
2019-01-11 05:00:00+00:00,68.9,31.3,2.6,1218.9,4.2,3.1,0.0,6.9,0.7,16.4,154.0,0.4967741935483871,310.0
2019-01-11 06:00:00+00:00,67.9,24.6,2.7,1219.7,4.2,3.1,0.0,6.9,0.7,17.2,155.0,0.5,310.0
2019-01-11 07:00:00+00:00,68.5,26.5,2.7,1175.1,4.2,3.1,0.0,6.9,0.7,17.1,157.4,0.507741935483871,310.0
2019-01-11 08:00:00+00:00,69.0,25.9,2.7,1173.6,4.3,3.1,0.0,6.9,0.7,17.2,160.9,0.5190322580645161,310.0
2019-01-11 09:00:00+00:00,68.5,28.3,2.7,1222.1,4.2,3.1,0.0,6.9,0.7,17.1,132.0,0.4258064516129032,310.0
2019-01-11 10:00:00+00:00,68.2,28.8,2.7,1219.9,4.1,3.1,0.0,6.9,0.7,17.3,128.2,0.41354838709677416,310.0
2019-01-11 11:00:00+00:00,67.6,32.8,2.7,1216.9,4.1,3.1,0.0,6.9,0.7,17.2,132.8,0.42838709677419357,310.0
2019-01-11 12:00:00+00:00,68.7,33.7,2.7,1208.6,4.3,3.1,0.0,6.9,0.7,16.7,145.1,0.4680645161290322,310.0
2019-01-11 13:00:00+00:00,71.4,34.6,2.7,1201.1,4.7,3.1,0.0,6.9,0.7,16.6,157.7,0.5087096774193548,310.0
2019-01-11 14:00:00+00:00,71.8,33.6,2.7,1202.3,4.7,3.1,0.0,6.9,0.7,17.2,168.6,0.5438709677419354,310.0
2019-01-11 15:00:00+00:00,71.8,33.7,2.6,1218.3,4.7,3.1,0.0,6.9,0.7,17.4,157.5,0.5080645161290323,310.0
2019-01-11 16:00:00+00:00,73.2,32.9,1.0,1214.8,4.9,3.1,0.0,6.9,0.7,16.9,152.0,0.49032258064516127,310.0
2019-01-11 17:00:00+00:00,73.2,33.6,1.0,1217.8,4.9,3.1,0.0,6.9,0.7,17.1,164.3,0.53,310.0
2019-01-11 18:00:00+00:00,71.5,34.7,1.0,1214.2,4.7,3.1,0.0,6.9,0.7,16.9,181.5,0.5854838709677419,310.0
2019-01-11 19:00:00+00:00,71.0,34.6,1.0,1208.8,4.6,3.1,0.0,6.9,0.7,16.0,177.4,0.572258064516129,310.0
2019-01-11 20:00:00+00:00,71.7,34.3,1.0,1216.7,4.7,3.1,0.0,6.9,0.7,15.2,176.1,0.5680645161290322,310.0
2019-01-11 21:00:00+00:00,71.1,35.6,1.0,1156.8,4.6,3.1,0.0,6.9,0.7,14.0,161.0,0.5193548387096775,310.0
2019-01-11 22:00:00+00:00,70.8,34.6,1.0,1048.5,4.6,3.1,0.0,6.9,0.7,14.3,157.6,0.5083870967741936,310.0
2019-01-11 23:00:00+00:00,69.2,34.9,1.0,957.5,4.5,2.7,0.0,6.9,0.7,15.0,162.2,0.5232258064516129,310.0
2019-01-12 00:00:00+00:00,69.3,34.9,1.0,808.0,4.4,2.8,0.0,6.9,0.7,15.5,165.0,0.532258064516129,310.0
2019-01-12 01:00:00+00:00,66.7,35.2,1.0,787.2,3.9,2.8,0.0,6.9,0.7,16.0,169.3,0.5461290322580645,310.0
2019-01-12 02:00:00+00:00,68.3,36.1,1.0,787.4,4.2,2.8,0.0,6.9,0.7,16.5,155.5,0.5016129032258064,310.0
2019-01-12 03:00:00+00:00,68.5,34.5,1.0,845.1,4.2,2.8,0.0,6.9,0.7,16.5,146.7,0.4732258064516129,310.0
2019-01-12 04:00:00+00:00,68.5,34.9,1.0,844.5,4.2,2.8,0.0,6.9,0.7,16.5,125.3,0.40419354838709676,310.0
2019-01-12 05:00:00+00:00,68.2,35.7,1.0,1053.7,4.2,2.8,0.0,6.9,0.7,16.6,105.4,0.34,310.0
2019-01-12 06:00:00+00:00,68.7,34.0,1.0,1028.2,4.2,3.2,0.0,6.9,0.7,17.3,100.9,0.32548387096774195,310.0
2019-01-12 07:00:00+00:00,69.4,34.8,1.0,1049.0,4.3,3.2,0.0,6.9,0.7,17.8,87.9,0.2835483870967742,310.0
2019-01-12 08:00:00+00:00,69.5,34.9,1.0,1059.2,4.3,3.2,0.0,6.9,0.7,17.3,80.1,0.2583870967741935,310.0
2019-01-12 09:00:00+00:00,69.4,33.9,1.0,1047.7,4.3,3.2,0.0,6.9,0.7,17.1,61.9,0.1996774193548387,310.0
2019-01-12 10:00:00+00:00,68.8,33.1,1.0,1047.7,4.2,3.1,0.0,6.9,0.7,16.8,61.6,0.19870967741935483,310.0
2019-01-12 11:00:00+00:00,68.4,33.7,1.0,1044.8,4.2,3.1,0.0,6.9,0.7,16.4,61.6,0.19870967741935483,310.0
2019-01-12 12:00:00+00:00,69.5,33.0,1.0,1050.0,4.3,3.1,0.0,6.9,0.7,15.6,70.5,0.22741935483870968,310.0
2019-01-12 13:00:00+00:00,72.0,33.2,1.0,1046.1,4.7,3.1,0.0,6.9,0.7,14.9,74.1,0.2390322580645161,310.0
2019-01-12 14:00:00+00:00,72.3,33.9,1.0,1012.0,4.7,3.1,0.0,6.9,0.7,15.1,88.7,0.2861290322580645,310.0
2019-01-12 15:00:00+00:00,72.8,32.7,1.0,1025.8,4.8,3.1,0.0,6.9,0.7,14.9,85.2,0.27483870967741936,310.0
2019-01-12 16:00:00+00:00,73.8,32.0,1.0,1042.7,4.9,3.1,0.0,6.9,0.7,14.4,59.0,0.19032258064516128,310.0
2019-01-12 17:00:00+00:00,73.9,31.3,1.0,1015.5,4.9,3.1,0.0,6.9,0.7,14.5,52.2,0.16838709677419356,310.0
2019-01-12 18:00:00+00:00,72.0,32.1,1.0,990.0,4.7,3.1,0.0,6.9,0.7,14.9,47.7,0.15387096774193548,310.0
2019-01-12 19:00:00+00:00,71.2,29.8,1.0,994.7,4.5,3.1,0.0,6.9,0.7,15.4,46.9,0.15129032258064515,310.0
2019-01-12 20:00:00+00:00,71.9,31.6,1.0,1016.9,4.7,3.1,0.0,6.9,0.7,15.6,33.5,0.10806451612903226,310.0
2019-01-12 21:00:00+00:00,71.5,30.3,1.0,1028.5,4.6,3.1,0.0,6.9,0.7,15.6,25.5,0.08225806451612903,310.0
2019-01-12 22:00:00+00:00,71.4,29.1,1.0,882.5,4.6,3.1,0.0,6.9,0.7,16.3,29.9,0.0964516129032258,310.0
2019-01-12 23:00:00+00:00,70.0,30.1,1.0,869.0,4.4,3.1,0.0,6.9,0.7,16.8,33.3,0.10741935483870967,310.0
2019-01-13 00:00:00+00:00,69.8,31.4,1.0,867.5,4.4,3.1,0.0,6.9,0.7,16.5,33.0,0.1064516129032258,310.0
2019-01-13 01:00:00+00:00,67.2,30.0,1.0,871.9,3.9,3.1,0.0,6.9,0.7,16.0,33.9,0.10935483870967741,310.0
2019-01-13 02:00:00+00:00,68.9,29.1,1.0,881.6,4.2,3.1,0.0,6.9,0.7,15.6,37.0,0.11935483870967742,310.0
2019-01-13 03:00:00+00:00,69.0,28.4,1.0,891.2,4.2,3.1,0.0,6.9,0.7,15.7,41.2,0.1329032258064516,310.0
2019-01-13 04:00:00+00:00,68.7,27.6,1.0,876.8,4.2,3.1,0.0,6.9,0.7,15.5,41.8,0.13483870967741934,310.0
2019-01-13 05:00:00+00:00,68.2,27.6,1.0,880.9,4.1,3.1,0.0,6.9,0.7,15.1,46.6,0.1503225806451613,310.0
2019-01-13 06:00:00+00:00,68.7,28.5,1.0,867.6,4.2,3.1,0.0,6.9,0.7,16.1,53.4,0.17225806451612902,310.0
2019-01-13 07:00:00+00:00,69.2,27.1,1.0,850.2,4.2,3.1,0.0,6.9,0.7,16.6,63.7,0.20548387096774196,310.0
2019-01-13 08:00:00+00:00,69.1,27.3,1.0,879.8,4.2,3.1,0.0,6.9,0.7,17.1,62.5,0.20161290322580644,310.0
2019-01-13 09:00:00+00:00,68.7,27.0,1.0,877.6,4.2,3.1,0.0,6.9,0.7,17.0,51.5,0.16612903225806452,310.0
2019-01-13 10:00:00+00:00,68.0,29.4,1.0,874.4,4.1,3.1,0.0,6.9,0.7,17.1,52.3,0.16870967741935483,310.0
2019-01-13 11:00:00+00:00,67.8,30.9,1.0,859.6,4.1,3.1,0.0,6.9,0.7,17.2,53.1,0.17129032258064517,310.0
2019-01-13 12:00:00+00:00,69.1,30.9,1.0,824.4,4.3,3.1,0.0,6.9,0.7,16.7,54.1,0.17451612903225808,310.0
2019-01-13 13:00:00+00:00,71.5,11.7,1.0,847.8,4.7,3.1,0.0,6.9,0.7,16.3,56.9,0.18354838709677418,310.0
2019-01-13 14:00:00+00:00,71.6,13.1,1.0,887.3,4.7,3.1,0.0,6.8,0.7,16.7,61.2,0.19741935483870968,310.0
2019-01-13 15:00:00+00:00,71.9,13.1,1.0,894.0,4.7,3.1,0.0,6.7,0.7,16.8,64.4,0.207741935483871,310.0
2019-01-13 16:00:00+00:00,72.9,13.1,1.0,844.3,4.9,3.1,0.0,6.7,0.7,17.5,55.5,0.17903225806451614,310.0
2019-01-13 17:00:00+00:00,72.7,14.1,1.0,843.8,4.9,3.1,0.0,6.7,0.7,17.7,49.7,0.1603225806451613,310.0
2019-01-13 18:00:00+00:00,71.3,23.5,1.0,832.6,4.7,3.1,0.0,6.7,0.7,17.6,48.5,0.15645161290322582,310.0
2019-01-13 19:00:00+00:00,71.0,30.5,1.0,678.5,4.6,3.1,0.0,6.7,0.7,18.0,49.4,0.15935483870967743,310.0
2019-01-13 20:00:00+00:00,71.5,37.3,1.0,660.5,4.7,3.1,0.0,6.7,0.7,18.1,45.8,0.14774193548387096,310.0
2019-01-13 21:00:00+00:00,71.1,39.5,1.0,658.1,4.6,3.1,0.0,6.7,0.7,17.8,40.6,0.13096774193548388,310.0
2019-01-13 22:00:00+00:00,70.6,38.5,1.0,604.3,4.6,3.1,0.0,6.7,0.7,18.1,37.2,0.12000000000000001,310.0
2019-01-13 23:00:00+00:00,69.4,39.0,1.0,596.9,4.5,3.1,0.0,6.7,0.7,18.2,32.9,0.10612903225806451,310.0
2019-01-14 00:00:00+00:00,68.6,38.7,1.0,583.8,4.4,3.1,0.0,6.7,0.7,18.1,30.5,0.09838709677419355,310.0
2019-01-14 01:00:00+00:00,66.9,37.9,1.0,577.2,4.0,3.1,0.0,6.7,0.7,18.0,33.1,0.1067741935483871,310.0
2019-01-14 02:00:00+00:00,68.4,37.1,1.0,787.6,4.3,3.1,0.0,6.7,0.7,18.1,34.8,0.11225806451612902,310.0
2019-01-14 03:00:00+00:00,67.4,37.7,1.0,974.1,4.2,3.1,0.0,6.7,0.7,17.7,36.0,0.11612903225806452,310.0
2019-01-14 04:00:00+00:00,67.3,35.4,1.0,1047.8,4.2,3.1,0.0,6.7,0.7,16.6,37.1,0.11967741935483872,310.0
2019-01-14 05:00:00+00:00,66.2,34.9,2.6,1057.4,4.0,3.1,0.0,6.7,0.7,16.2,40.5,0.13064516129032258,310.0
2019-01-14 06:00:00+00:00,65.9,35.8,2.7,1037.5,3.9,3.1,0.0,6.7,0.7,15.2,65.1,0.21,310.0
2019-01-14 07:00:00+00:00,66.1,36.9,2.7,1014.8,4.0,3.1,0.0,6.7,0.7,15.6,157.0,0.5064516129032258,310.0
2019-01-14 08:00:00+00:00,65.8,37.2,2.7,1000.0,4.0,3.1,0.0,6.7,0.7,16.0,154.2,0.49741935483870964,310.0
2019-01-14 09:00:00+00:00,66.8,37.4,2.7,993.4,4.2,3.1,0.0,6.7,0.7,16.4,146.1,0.4712903225806451,310.0
2019-01-14 10:00:00+00:00,67.3,36.6,2.7,994.0,4.2,3.1,0.0,6.7,0.7,16.5,148.0,0.4774193548387097,310.0
2019-01-14 11:00:00+00:00,66.7,36.5,2.7,1030.6,4.1,3.1,0.0,6.7,0.7,16.6,128.6,0.4148387096774193,310.0
2019-01-14 12:00:00+00:00,67.6,36.3,2.7,1028.6,4.2,3.1,0.0,6.7,0.7,16.8,122.0,0.3935483870967742,310.0
2019-01-14 13:00:00+00:00,69.9,36.3,2.7,1046.7,4.7,3.1,0.0,6.7,0.7,16.2,110.0,0.3548387096774194,310.0
2019-01-14 14:00:00+00:00,70.1,35.6,2.7,1069.7,4.7,3.1,0.0,6.7,0.7,16.7,107.7,0.34741935483870967,310.0
2019-01-14 15:00:00+00:00,70.5,34.8,2.7,1095.4,4.7,3.1,0.0,6.7,0.7,16.9,114.3,0.36870967741935484,310.0
2019-01-14 16:00:00+00:00,71.6,33.6,1.0,1059.7,4.9,3.1,0.0,6.7,0.7,16.9,104.8,0.33806451612903227,310.0
2019-01-14 17:00:00+00:00,71.8,40.2,1.0,1123.8,4.9,3.1,0.0,6.7,0.7,16.8,115.7,0.3732258064516129,310.0
2019-01-14 18:00:00+00:00,69.9,47.7,1.0,1117.0,4.6,3.1,0.0,6.7,0.7,17.1,94.5,0.30483870967741933,310.0
2019-01-14 19:00:00+00:00,69.4,32.3,1.0,892.2,4.5,3.1,0.0,6.7,0.7,17.3,105.1,0.3390322580645161,310.0
2019-01-14 20:00:00+00:00,70.7,31.1,1.0,873.0,4.7,3.1,0.0,6.7,0.7,16.9,93.8,0.3025806451612903,310.0
2019-01-14 21:00:00+00:00,70.4,35.7,1.0,827.0,4.6,3.1,0.0,6.7,0.7,16.9,86.5,0.27903225806451615,310.0
2019-01-14 22:00:00+00:00,70.0,44.7,1.0,808.4,4.6,2.8,0.0,6.7,0.7,17.0,74.1,0.2390322580645161,310.0
2019-01-14 23:00:00+00:00,68.7,42.9,1.0,787.1,4.5,2.8,0.0,6.7,0.7,17.2,49.5,0.1596774193548387,310.0
2019-01-15 00:00:00+00:00,68.0,44.2,1.0,822.6,4.4,2.8,0.0,6.7,0.7,17.4,46.8,0.15096774193548387,310.0
2019-01-15 01:00:00+00:00,66.5,47.1,1.0,823.5,3.9,2.8,0.0,6.7,0.7,17.4,39.7,0.12806451612903227,310.0
2019-01-15 02:00:00+00:00,67.8,50.5,1.0,874.3,4.2,2.8,0.0,6.7,0.7,17.4,38.4,0.12387096774193548,310.0
2019-01-15 03:00:00+00:00,67.4,49.4,1.0,1074.8,4.2,2.8,0.0,6.7,0.7,16.8,35.4,0.11419354838709676,310.0
2019-01-15 04:00:00+00:00,67.1,50.9,1.0,1212.7,4.2,2.8,0.0,6.7,0.7,16.0,36.0,0.11612903225806452,310.0
2019-01-15 05:00:00+00:00,66.5,50.5,2.7,1212.0,4.1,3.1,0.0,6.7,0.7,15.7,44.1,0.14225806451612905,310.0
2019-01-15 06:00:00+00:00,66.3,30.5,2.6,1219.3,4.2,3.2,0.0,6.7,0.7,16.6,61.5,0.19838709677419356,310.0
2019-01-15 07:00:00+00:00,68.2,29.8,2.7,1224.2,4.4,3.2,0.0,6.7,0.7,16.9,56.7,0.18290322580645163,310.0
2019-01-15 08:00:00+00:00,68.9,29.6,2.2,1220.5,4.5,3.2,0.0,6.7,0.7,16.6,55.7,0.17967741935483872,310.0
2019-01-15 09:00:00+00:00,69.1,27.9,2.7,1219.6,4.5,3.2,0.0,6.7,0.7,16.4,44.1,0.14225806451612905,310.0
2019-01-15 10:00:00+00:00,68.9,30.4,2.6,1210.6,4.5,3.2,0.0,6.7,0.7,16.4,49.9,0.16096774193548385,310.0
2019-01-15 11:00:00+00:00,68.4,30.1,1.7,1215.2,4.4,3.2,0.0,6.6,0.7,16.8,54.8,0.17677419354838708,310.0
2019-01-15 12:00:00+00:00,68.0,31.5,2.1,1213.9,4.4,3.1,0.0,6.6,0.7,16.4,69.7,0.22483870967741937,310.0
2019-01-15 13:00:00+00:00,70.1,46.2,2.7,1212.9,4.7,3.1,0.0,6.6,0.7,15.6,76.7,0.2474193548387097,310.0
2019-01-15 14:00:00+00:00,70.5,51.5,2.7,1218.8,4.7,3.1,0.0,6.6,0.7,15.3,72.4,0.23354838709677422,310.0
2019-01-15 15:00:00+00:00,71.0,51.4,2.7,1219.3,4.8,3.2,0.0,6.6,0.7,16.2,75.7,0.24419354838709678,310.0
2019-01-15 16:00:00+00:00,70.6,51.5,1.0,1221.5,4.8,3.2,0.0,6.6,0.7,14.6,61.3,0.19774193548387095,310.0
2019-01-15 17:00:00+00:00,70.7,51.8,1.0,1218.2,4.8,3.2,0.0,6.6,0.7,15.0,64.0,0.2064516129032258,310.0
2019-01-15 18:00:00+00:00,69.0,51.7,1.0,1216.2,4.4,3.2,0.0,6.6,0.7,15.2,65.6,0.21161290322580642,310.0
2019-01-15 19:00:00+00:00,68.4,51.9,1.0,1224.1,4.3,3.2,0.0,6.6,0.7,15.2,61.7,0.19903225806451613,310.0
2019-01-15 20:00:00+00:00,69.5,51.9,1.0,1217.8,4.5,3.2,0.0,6.6,0.7,15.5,61.3,0.19774193548387095,310.0
2019-01-15 21:00:00+00:00,69.7,51.9,1.0,1219.8,4.5,3.2,0.0,6.6,0.7,15.8,92.3,0.29774193548387096,310.0
2019-01-15 22:00:00+00:00,69.6,52.0,1.0,1216.7,4.5,3.2,0.0,6.5,0.7,15.9,92.5,0.29838709677419356,310.0
2019-01-15 23:00:00+00:00,68.5,52.0,1.0,1182.1,4.4,3.2,0.0,6.5,0.7,15.5,84.3,0.2719354838709677,310.0
2019-01-16 00:00:00+00:00,67.9,50.7,1.0,1165.0,4.3,3.2,0.0,6.5,0.7,15.9,89.7,0.28935483870967743,310.0
2019-01-16 01:00:00+00:00,65.6,51.4,1.0,1167.5,3.8,3.2,0.0,6.5,0.7,16.2,97.9,0.31580645161290327,310.0
2019-01-16 02:00:00+00:00,67.8,50.6,1.0,1166.9,4.2,3.2,0.0,6.5,0.7,16.5,108.2,0.34903225806451615,310.0
2019-01-16 03:00:00+00:00,67.3,51.8,1.0,1184.1,4.2,3.2,0.0,6.5,0.7,16.7,116.7,0.3764516129032258,310.0
2019-01-16 04:00:00+00:00,66.9,50.9,1.0,1216.7,4.1,3.2,0.0,6.5,0.7,16.7,104.9,0.33838709677419354,310.0
2019-01-16 05:00:00+00:00,66.2,50.2,2.7,1221.3,4.1,3.2,0.0,6.5,0.7,16.8,83.0,0.267741935483871,310.0
2019-01-16 06:00:00+00:00,67.0,50.9,2.7,1213.5,4.1,3.1,0.0,6.5,0.7,16.8,71.4,0.2303225806451613,310.0
2019-01-16 07:00:00+00:00,68.6,49.3,2.7,1219.5,4.4,3.1,0.0,6.5,0.7,16.5,54.9,0.17709677419354838,310.0
2019-01-16 08:00:00+00:00,68.9,51.6,2.7,1218.0,4.4,3.1,0.0,6.5,0.7,16.2,52.4,0.16903225806451613,310.0
2019-01-16 09:00:00+00:00,68.3,45.0,2.7,1248.9,4.4,3.1,0.0,6.5,0.7,16.3,47.4,0.1529032258064516,310.0
2019-01-16 10:00:00+00:00,68.8,40.7,0.7,1268.2,4.5,3.1,0.0,6.5,0.7,16.3,32.4,0.10451612903225806,310.0
2019-01-16 11:00:00+00:00,68.2,45.9,1.3,1271.1,4.4,3.1,0.0,6.5,0.7,16.1,35.9,0.11580645161290322,310.0
